timestamp,batch_name,gateway,model,api,provider,scenario_name,continent,country_code,city,region,as_name,conn_type,ttft,ttfb,total_time,success,error,finish_reason,model_used,flow_host,flow_remote_ip,flow_alpn,flow_http_status,flow_server,flow_conn_fresh
2026-08-05 01:30:35.803+00,batch-1785893416994,Edgee,gpt-5.4,openai,openai,simple,OC,AU,sydney,NSW,google llc,Wired,592,22,2099,true,,stop,gpt-5.4-2026-03-05,edgee.io,3.24.90.50,http/1.1,200,,false
2026-08-05 01:30:36.293+00,batch-1785893417090,Edgee,gpt-5.4,openai,openai,simple,OC,AU,melbourne,VIC,google llc,Wired,939,14,2399,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.27.58.122,http/1.1,200,,false
2026-08-05 01:30:37.718+00,batch-1785893292986,Kong,gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,1719,1718,2361,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:30:38.684+00,batch-1785893297662,Kong,gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,2008,2006,2443,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:30:38.691+00,batch-1785893408910,OpenRouter,gpt-5.4,openai,openai,simple,EU,FI,lappeenranta,02,google llc,Wired,1301,748,2805,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:30:38.903+00,batch-1785893409678,OpenRouter,gpt-5.4,openai,openai,simple,EU,PL,warsaw,14,google llc,Wired,809,489,2459,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:30:40.309+00,batch-1785893327286,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,1068,1060,5281,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.65,http/1.1,200,Vercel,true
2026-08-05 01:30:40.326+00,batch-1785893358108,TrueFoundry,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,726,701,2346,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:41.518+00,batch-1785893351729,TrueFoundry,gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,716,688,1982,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:42.460+00,batch-1785893293612,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,5528,5528,5529,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:30:44.589+00,batch-1785893417090,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,OC,AU,melbourne,VIC,google llc,Wired,1265,23,5321,true,,end_turn,claude-sonnet-4-6,edgee.io,16.27.58.122,http/1.1,200,,true
2026-08-05 01:30:44.601+00,batch-1785893327286,Cloudflare,gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,705,700,1901,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 01:30:44.935+00,batch-1785893417439,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,TH,bangkok,10,google llc,Wired,1451,98,4971,true,,end_turn,claude-sonnet-4-6,edgee.io,43.208.127.188,http/1.1,200,,true
2026-08-05 01:30:45.893+00,batch-1785893357878,TrueFoundry,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,754,730,2265,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:46.036+00,batch-1785893408910,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,FI,lappeenranta,02,google llc,Wired,922,921,4834,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-05 01:30:46.126+00,batch-1785893416994,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,OC,AU,sydney,NSW,google llc,Wired,973,26,4789,true,,end_turn,claude-sonnet-4-6,edgee.io,3.24.90.50,http/1.1,200,,true
2026-08-05 01:30:46.225+00,batch-1785893292986,Kong,claude-sonnet-4-6,openai,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,5885,5884,5885,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:30:46.633+00,batch-1785893297662,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,TW,taipei,TPE,google llc,Wired,5112,5112,5112,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:30:48.446+00,batch-1785893361913,TrueFoundry,gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,1424,1391,2975,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:49.392+00,batch-1785893351729,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,1081,1081,4567,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:50.175+00,batch-1785893409678,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,PL,warsaw,14,google llc,Wired,4360,4303,8184,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 01:30:50.578+00,batch-1785893417090,OpenRouter,gpt-5.4,openai,openai,simple,OC,AU,melbourne,VIC,google llc,Wired,1645,1379,2888,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:30:51.003+00,batch-1785893358108,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,4204,4203,7855,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:51.222+00,batch-1785893417439,OpenRouter,gpt-5.4,openai,openai,simple,AS,TH,bangkok,10,google llc,Wired,1557,987,3039,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:30:51.274+00,batch-1785893416994,OpenRouter,gpt-5.4,openai,openai,simple,OC,AU,sydney,NSW,google llc,Wired,1310,1026,2785,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:30:52.136+00,batch-1785893327286,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,1094,1093,4826,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 01:30:52.787+00,batch-1785893362648,TrueFoundry,gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,862,839,2177,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:53.912+00,batch-1785893357878,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,KR,seoul,11,google llc,Wired,1246,1245,5168,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:55.933+00,batch-1785893361913,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,IN,mumbai,MH,google llc,Wired,1123,1122,4756,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:30:57.337+00,batch-1785893327286,Kong,gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,1789,1788,2571,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:30:58.480+00,batch-1785893417090,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,OC,AU,melbourne,VIC,google llc,Wired,1240,1235,4747,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-05 01:30:59.359+00,batch-1785893417439,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,TH,bangkok,10,google llc,Wired,1311,1308,4674,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 01:31:00.428+00,batch-1785893362648,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,SG,singapore,01,google llc,Wired,1089,1088,4937,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:00.592+00,batch-1785893416994,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,OC,AU,sydney,NSW,google llc,Wired,2463,2454,6285,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-05 01:31:06.551+00,batch-1785893327286,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,5949,5949,5950,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:08.305+00,batch-1785893351729,Vercel,gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,994,822,2196,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 01:31:09.065+00,batch-1785893358108,Vercel,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,1035,1026,2716,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 01:31:11.964+00,batch-1785893357878,Vercel,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,1855,1845,2647,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 01:31:13.767+00,batch-1785893361913,Vercel,gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,809,800,2231,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 01:31:14.029+00,batch-1785893469059,OpenAI (Direct),gpt-5.4,openai,openai,simple,EU,SE,stockholm,AB,google llc,Wired,1399,1398,2953,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 01:31:15.360+00,batch-1785893469779,OpenAI (Direct),gpt-5.4,openai,openai,simple,EU,IT,torino,TO,google llc,Wired,766,765,3252,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 01:31:15.928+00,batch-1785893471974,OpenAI (Direct),gpt-5.4,openai,openai,simple,EU,ES,madrid,M,google llc,Wired,506,502,2177,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 01:31:16.645+00,batch-1785893471527,OpenAI (Direct),gpt-5.4,openai,openai,simple,EU,DE,berlin,BE,google llc,Wired,1679,1671,3235,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 01:31:18.017+00,batch-1785893351729,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,1194,1194,5363,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.65,http/1.1,200,Vercel,true
2026-08-05 01:31:18.953+00,batch-1785893358108,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,1431,1422,5309,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.1,http/1.1,200,Vercel,true
2026-08-05 01:31:20.562+00,batch-1785893362648,Vercel,gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,1074,1065,2710,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 01:31:21.068+00,batch-1785893357878,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,AS,KR,seoul,11,google llc,Wired,1474,1465,5059,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.193,http/1.1,200,Vercel,true
2026-08-05 01:31:21.215+00,batch-1785893469059,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,EU,SE,stockholm,AB,google llc,Wired,1405,1047,4698,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 01:31:22.506+00,batch-1785893469779,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,EU,IT,torino,TO,google llc,Wired,1182,1169,4736,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 01:31:22.781+00,batch-1785893361913,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,mumbai,MH,google llc,Wired,1131,1123,5142,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.65,http/1.1,200,Vercel,true
2026-08-05 01:31:23.372+00,batch-1785893471527,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,EU,DE,berlin,BE,google llc,Wired,933,933,4407,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 01:31:23.551+00,batch-1785893471974,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,EU,ES,madrid,M,google llc,Wired,1124,1123,5285,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 01:31:24.287+00,batch-1785893351729,Cloudflare,gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,1320,1317,2662,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 01:31:24.557+00,batch-1785893358108,Cloudflare,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,737,732,2346,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 01:31:24.981+00,batch-1785893469059,Edgee,gpt-5.4,openai,openai,simple,EU,SE,stockholm,AB,google llc,Wired,616,16,1997,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.192.107.216,http/1.1,200,,false
2026-08-05 01:31:25.531+00,batch-1785893357878,Cloudflare,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,717,688,2113,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 01:31:26.001+00,batch-1785893408910,TrueFoundry,gpt-5.4,openai,openai,simple,EU,FI,lappeenranta,02,google llc,Wired,748,717,2147,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:26.211+00,batch-1785893469779,Edgee,gpt-5.4,openai,openai,simple,EU,IT,torino,TO,google llc,Wired,655,14,1963,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.22.101.188,http/1.1,200,,false
2026-08-05 01:31:27.318+00,batch-1785893471527,Edgee,gpt-5.4,openai,openai,simple,EU,DE,berlin,BE,google llc,Wired,600,21,2155,true,,stop,gpt-5.4-2026-03-05,edgee.io,3.66.14.184,http/1.1,200,,false
2026-08-05 01:31:27.321+00,batch-1785893361913,Cloudflare,gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,849,847,2143,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 01:31:27.367+00,batch-1785893471974,Edgee,gpt-5.4,openai,openai,simple,EU,ES,madrid,M,google llc,Wired,637,32,1975,true,,stop,gpt-5.4-2026-03-05,edgee.io,35.42.93.176,http/1.1,200,,false
2026-08-05 01:31:28.340+00,batch-1785893362648,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,AS,SG,singapore,01,google llc,Wired,1163,1153,4948,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.129,http/1.1,200,Vercel,true
2026-08-05 01:31:30.434+00,batch-1785893409678,TrueFoundry,gpt-5.4,openai,openai,simple,EU,PL,warsaw,14,google llc,Wired,1583,1560,3117,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:32.119+00,batch-1785893358108,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,1249,1249,4806,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 01:31:32.526+00,batch-1785893469059,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,EU,SE,stockholm,AB,google llc,Wired,1360,42,4955,true,,end_turn,claude-sonnet-4-6,edgee.io,16.192.107.216,http/1.1,200,,true
2026-08-05 01:31:32.735+00,batch-1785893351729,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,1099,1099,4891,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 01:31:32.737+00,batch-1785893362648,Cloudflare,gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,858,845,2060,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 01:31:32.890+00,batch-1785893408910,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,FI,lappeenranta,02,google llc,Wired,1030,1030,4533,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:32.931+00,batch-1785893357878,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,AS,KR,seoul,11,google llc,Wired,1016,1014,4620,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 01:31:34.484+00,batch-1785893471974,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,EU,ES,madrid,M,google llc,Wired,922,39,4728,true,,end_turn,claude-sonnet-4-6,edgee.io,35.42.93.176,http/1.1,200,,true
2026-08-05 01:31:35.968+00,batch-1785893361913,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,mumbai,MH,google llc,Wired,1810,1804,5503,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 01:31:36.160+00,batch-1785893471527,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,EU,DE,berlin,BE,google llc,Wired,2299,53,6386,true,,end_turn,claude-sonnet-4-6,edgee.io,3.66.14.184,http/1.1,200,,true
2026-08-05 01:31:36.238+00,batch-1785893469779,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,EU,IT,torino,TO,google llc,Wired,1102,34,6112,true,,end_turn,claude-sonnet-4-6,edgee.io,16.22.101.188,http/1.1,200,,true
2026-08-05 01:31:37.370+00,batch-1785893469059,OpenRouter,gpt-5.4,openai,openai,simple,EU,SE,stockholm,AB,google llc,Wired,814,474,2566,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:31:37.535+00,batch-1785893409678,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,PL,warsaw,14,google llc,Wired,1124,1123,4752,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:38.279+00,batch-1785893358108,Kong,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,1679,1679,2204,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:38.844+00,batch-1785893494360,OpenAI (Direct),gpt-5.4,openai,openai,simple,EU,BE,brussels,BRU,google llc,Wired,518,514,2183,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 01:31:38.847+00,batch-1785893357878,Kong,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,1734,1733,2591,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:38.932+00,batch-1785893471974,OpenRouter,gpt-5.4,openai,openai,simple,EU,ES,madrid,M,google llc,Wired,726,425,2164,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:31:39.062+00,batch-1785893351729,Kong,gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,1857,1857,2388,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:40.256+00,batch-1785893362648,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,AS,SG,singapore,01,google llc,Wired,1089,1088,4836,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-05 01:31:40.771+00,batch-1785893471527,OpenRouter,gpt-5.4,openai,openai,simple,EU,DE,berlin,BE,google llc,Wired,937,632,2455,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:31:41.708+00,batch-1785893469779,OpenRouter,gpt-5.4,openai,openai,simple,EU,IT,torino,TO,google llc,Wired,808,503,2432,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 01:31:42.139+00,batch-1785893361913,Kong,gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,1868,1867,2266,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:43.395+00,batch-1785893417090,TrueFoundry,gpt-5.4,openai,openai,simple,OC,AU,melbourne,VIC,google llc,Wired,777,751,2252,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:44.578+00,batch-1785893469059,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,SE,stockholm,AB,google llc,Wired,1315,1312,4820,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-05 01:31:45.693+00,batch-1785893362648,Kong,gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,1640,1640,2064,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:45.711+00,batch-1785893417439,TrueFoundry,gpt-5.4,openai,openai,simple,AS,TH,bangkok,10,google llc,Wired,765,742,2316,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:46.197+00,batch-1785893358108,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,5029,5028,5029,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:46.659+00,batch-1785893494360,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,EU,BE,brussels,BRU,google llc,Wired,1333,1331,5504,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 01:31:47.289+00,batch-1785893351729,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,5086,5086,5086,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 01:31:47.816+00,batch-1785893471974,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,ES,madrid,M,google llc,Wired,1322,1321,5435,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 01:31:48.008+00,batch-1785893471527,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,DE,berlin,BE,google llc,Wired,1361,1360,4910,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 01:31:48.041+00,batch-1785893416994,TrueFoundry,gpt-5.4,openai,openai,simple,OC,AU,sydney,NSW,google llc,Wired,1202,1178,2562,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 01:31:49.130+00,batch-1785893408910,Vercel,gpt-5.4,openai,openai,simple,EU,FI,lappeenranta,02,google llc,Wired,923,915,2288,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 01:31:49.579+00,batch-1785893469779,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,IT,torino,TO,google llc,Wired,1574,1572,5392,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 01:31:49.728+00,batch-1785893357878,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,KR,seoul,11,google llc,Wired,8095,8095,8096,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
